ecmf prod rt 2021020100 51 046
0864 pf 21 -0.822 -0.779 1.133 1
0864 pf 22 -0.937 -0.560 1.091 1
0864 pf 23 -0.423 -0.794 0.900 2
0864 pf 24 1.612 1.210 2.016 5
0864 pf 25 -0.496 -2.206 2.261 2
0864 pf 26 -1.348 1.043 1.705 8
0864 pf 27 -0.820 -1.499 1.708 2
0864 pf 28 1.549 0.743 1.718 5
0864 pf 29 -0.739 -1.846 1.988 2
0864 pf 30 1.177 -0.340 1.225 4
0864 pf 31 -0.354 -1.241 1.290 2
0864 pf 32 0.321 -0.995 1.046 3
0864 pf 33 0.634 0.460 0.784 5
0864 pf 34 -2.152 0.484 2.206 8
0864 pf 35 0.036 -1.220 1.221 3
0864 pf 36 -1.632 2.129 2.682 7
0864 pf 37 -0.309 0.327 0.450 7
0864 pf 38 -0.284 0.545 0.614 7
0864 pf 39 0.595 -2.101 2.184 3
0864 pf 40 -0.314 -0.561 0.643 2
0864 pf 41 1.695 -1.344 2.163 4
0864 pf 42 -1.288 0.730 1.481 8
0864 pf 43 0.283 -0.708 0.762 3
0864 pf 44 -0.163 -1.202 1.212 2
0864 pf 45 -0.478 -0.182 0.511 1
0864 pf 46 -1.603 -0.122 1.608 1
0864 pf 47 1.243 0.382 1.301 5
0864 pf 48 -0.693 0.888 1.126 7
0864 pf 49 0.031 -0.305 0.306 3
0864 pf 50 0.198 -0.761 0.786 3
0888 em 00 -0.206 -0.141 0.250 1
0888 cf 00 0.104 0.290 0.308 6
0888 pf 01 0.249 -0.676 0.720 3
0888 pf 02 -0.842 -0.083 0.846 1
0888 pf 03 -0.319 1.169 1.211 7
0888 pf 04 -0.912 1.338 1.619 7
0888 pf 05 -1.482 -0.294 1.511 1
0888 pf 06 0.346 1.494 1.534 6
0888 pf 07 0.076 -0.374 0.382 3
0888 pf 08 -0.645 1.484 1.618 7
0888 pf 09 -0.172 -0.154 0.231 1
0888 pf 10 -1.325 -0.484 1.410 1
0888 pf 11 0.408 -0.197 0.453 4
0888 pf 12 -0.367 -0.681 0.774 2
0888 pf 13 -0.268 0.409 0.489 7
0888 pf 14 -0.127 -1.343 1.349 2
0888 pf 15 -1.709 -0.209 1.722 1
0888 pf 16 -0.202 -0.705 0.734 2
0888 pf 17 -0.813 0.103 0.820 8
0888 pf 18 -0.598 -0.594 0.843 1
0888 pf 19 -0.551 -0.770 0.947 2
0888 pf 20 1.266 0.033 1.266 5
0888 pf 21 -0.762 -0.680 1.021 1
0888 pf 22 -0.733 -0.727 1.032 1
0888 pf 23 -0.046 -0.728 0.730 2
0888 pf 24 1.438 1.649 2.188 6
0888 pf 25 -0.276 -1.952 1.971 2
0888 pf 26 -1.251 0.865 1.521 8
0888 pf 27 -0.617 -1.492 1.615 2
0888 pf 28 1.027 1.116 1.516 6
0888 pf 29 -0.898 -1.866 2.071 2
0888 pf 30 1.273 -0.017 1.273 4
0888 pf 31 -0.558 -1.147 1.275 2
0888 pf 32 0.568 -0.978 1.131 3
0888 pf 33 0.490 0.649 0.813 6
0888 pf 34 -2.232 0.444 2.276 8
0888 pf 35 0.158 -1.126 1.137 3
0888 pf 36 -1.971 2.219 2.968 7
0888 pf 37 0.005 0.544 0.544 6
0888 pf 38 -0.012 0.419 0.419 7
0888 pf 39 0.566 -1.667 1.760 3
0888 pf 40 -0.171 -0.908 0.924 2
0888 pf 41 1.987 -1.016 2.231 4
0888 pf 42 -1.631 0.679 1.767 8
0888 pf 43 0.474 -0.365 0.598 4
0888 pf 44 0.048 -0.830 0.832 3
0888 pf 45 -0.362 -0.287 0.462 1
0888 pf 46 -1.128 -0.168 1.140 1
0888 pf 47 1.658 0.789 1.836 5
0888 pf 48 -0.765 0.478 0.902 8
0888 pf 49 0.338 -0.368 0.499 3
0888 pf 50 0.349 -0.216 0.410 4
0912 em 00 -0.202 -0.109 0.230 1
0912 cf 00 -0.049 0.188 0.194 7
0912 pf 01 0.235 -0.761 0.796 3
0912 pf 02 -0.710 -0.073 0.714 1
0912 pf 03 -0.506 1.224 1.325 7
0912 pf 04 -0.852 1.247 1.510 7
0912 pf 05 -1.272 -0.565 1.391 1
0912 pf 06 -0.173 1.451 1.461 7
0912 pf 07 0.207 -0.438 0.484 3
0912 pf 08 -0.786 1.532 1.722 7
0912 pf 09 -0.078 -0.058 0.097 1
0912 pf 10 -1.404 -0.732 1.584 1
0912 pf 11 0.326 -0.016 0.326 4
0912 pf 12 -0.595 -0.388 0.710 1
0912 pf 13 -0.646 0.319 0.721 8
0912 pf 14 0.039 -0.969 0.969 3
0912 pf 15 -1.723 -0.404 1.770 1
0912 pf 16 -0.148 -0.687 0.703 2
0912 pf 17 -0.966 -0.095 0.970 1
0912 pf 18 -0.244 -0.529 0.583 2
0912 pf 19 -0.125 -0.653 0.664 2
0912 pf 20 1.208 -0.032 1.208 4
0912 pf 21 -0.675 -0.513 0.848 1
0912 pf 22 -0.209 -0.985 1.007 2
0912 pf 23 0.400 -0.752 0.852 3
0912 pf 24 1.000 1.988 2.225 6
0912 pf 25 -0.189 -1.743 1.753 2
0912 pf 26 -1.073 0.971 1.447 8
0912 pf 27 -0.506 -1.416 1.504 2
0912 pf 28 0.722 1.075 1.294 6
0912 pf 29 -0.877 -1.870 2.065 2
0912 pf 30 1.413 -0.006 1.413 4
0912 pf 31 -0.638 -1.044 1.224 2
0912 pf 32 0.522 -0.954 1.088 3
0912 pf 33 -0.054 0.944 0.945 7
0912 pf 34 -2.035 0.417 2.077 8
0912 pf 35 -0.069 -0.552 0.556 2
0912 pf 36 -2.155 1.886 2.864 8
0912 pf 37 -0.403 0.712 0.818 7
0912 pf 38 0.283 0.541 0.611 6
0912 pf 39 0.580 -1.323 1.444 3
0912 pf 40 -0.283 -0.937 0.979 2
0912 pf 41 2.342 -0.549 2.405 4
0912 pf 42 -1.839 0.258 1.857 8
0912 pf 43 0.416 -0.095 0.427 4
0912 pf 44 0.093 -0.600 0.607 3
0912 pf 45 -0.450 -0.315 0.549 1
0912 pf 46 -0.700 -0.425 0.819 1
0912 pf 47 1.669 1.130 2.015 5
0912 pf 48 -0.722 -0.104 0.729 1
0912 pf 49 0.375 -0.817 0.899 3
0912 pf 50 0.545 0.215 0.585 5
0936 em 00 -0.169 -0.114 0.204 1
0936 cf 00 -0.045 0.318 0.321 7
0936 pf 01 0.238 -1.045 1.072 3
0936 pf 02 -0.806 -0.012 0.806 1
0936 pf 03 -0.660 1.189 1.360 7
0936 pf 04 -0.494 1.187 1.286 7
0936 pf 05 -1.276 -0.921 1.573 1
0936 pf 06 -0.437 1.241 1.316 7
0936 pf 07 0.347 -0.412 0.539 3
0936 pf 08 -1.023 1.185 1.565 7
0936 pf 09 0.018 0.126 0.127 6
0936 pf 10 -1.403 -1.102 1.784 1
0936 pf 11 0.337 0.110 0.355 5
0936 pf 12 -0.385 -0.512 0.641 2
0936 pf 13 -0.456 0.251 0.521 8
0936 pf 14 -0.048 -0.694 0.696 2
0936 pf 15 -1.776 -0.385 1.817 1
0936 pf 16 0.133 -0.598 0.613 3
0936 pf 17 -0.914 -0.175 0.931 1
0936 pf 18 0.419 -0.533 0.678 3
0936 pf 19 0.077 -0.731 0.735 3
0936 pf 20 0.889 -0.035 0.890 4
0936 pf 21 -0.672 -0.607 0.905 1
0936 pf 22 0.099 -1.119 1.124 3
0936 pf 23 0.555 -0.826 0.995 3
0936 pf 24 0.396 2.235 2.270 6
0936 pf 25 -0.215 -1.530 1.545 2
0936 pf 26 -0.705 0.675 0.976 8
0936 pf 27 -0.340 -1.596 1.632 2
0936 pf 28 0.392 0.787 0.879 6
0936 pf 29 -0.588 -1.817 1.909 2
0936 pf 30 1.322 0.107 1.326 5
0936 pf 31 -0.923 -0.824 1.237 1
0936 pf 32 0.358 -0.811 0.886 3
0936 pf 33 -0.334 1.014 1.068 7
0936 pf 34 -1.944 0.050 1.945 8
0936 pf 35 -0.268 -0.096 0.285 1
0936 pf 36 -1.932 1.719 2.586 8
0936 pf 37 -0.580 0.601 0.836 7
0936 pf 38 0.306 0.558 0.637 6
0936 pf 39 0.798 -1.192 1.434 3
0936 pf 40 -0.159 -1.012 1.025 2
0936 pf 41 2.356 -0.025 2.356 4
0936 pf 42 -1.605 0.184 1.615 8
0936 pf 43 0.264 0.413 0.491 6
0936 pf 44 0.062 -0.439 0.444 3
0936 pf 45 -0.493 -0.277 0.566 1
0936 pf 46 -0.187 -0.577 0.606 2
0936 pf 47 1.266 1.191 1.738 5
0936 pf 48 -0.519 -0.180 0.550 1
0936 pf 49 0.498 -0.985 1.103 3
0936 pf 50 0.787 0.334 0.855 5
0960 em 00 -0.097 -0.097 0.137 2
0960 cf 00 -0.002 0.320 0.320 7
0960 pf 01 0.463 -0.850 0.967 3
0960 pf 02 -0.890 -0.166 0.905 1
0960 pf 03 -0.764 0.980 1.242 7
0960 pf 04 -0.058 0.681 0.684 7
0960 pf 05 -1.117 -1.012 1.507 1
0960 pf 06 -0.509 0.940 1.069 7
0960 pf 07 0.196 -0.010 0.196 4
0960 pf 08 -1.314 0.957 1.625 8
0960 pf 09 -0.034 0.295 0.296 7
0960 pf 10 -0.968 -1.117 1.478 2
0960 pf 11 0.319 0.217 0.386 5
0960 pf 12 -0.443 -0.422 0.612 1
0960 pf 13 -0.054 0.595 0.598 7
0960 pf 14 -0.195 -0.584 0.616 2
0960 pf 15 -1.327 -0.784 1.541 1
0960 pf 16 0.436 -0.496 0.660 3
0960 pf 17 -0.796 -0.124 0.806 1
0960 pf 18 1.116 -0.477 1.213 4
0960 pf 19 -0.022 -0.739 0.740 2
0960 pf 20 0.621 0.119 0.632 5
0960 pf 21 -0.632 -0.600 0.871 1
0960 pf 22 0.175 -0.867 0.884 3
0960 pf 23 0.622 -1.225 1.374 3
0960 pf 24 0.129 2.169 2.172 6
0960 pf 25 -0.037 -1.241 1.242 2
0960 pf 26 -0.490 0.852 0.983 7
0960 pf 27 -0.340 -1.596 1.631 2
0960 pf 28 0.485 1.011 1.121 6
0960 pf 29 -0.140 -1.967 1.972 2
0960 pf 30 0.879 0.370 0.954 5
0960 pf 31 -0.989 -0.914 1.347 1
0960 pf 32 0.160 -0.717 0.735 3
0960 pf 33 -0.638 0.720 0.962 7
0960 pf 34 -1.704 -0.264 1.724 1
0960 pf 35 -0.587 0.321 0.669 8
0960 pf 36 -1.984 1.538 2.510 8
0960 pf 37 -0.592 0.246 0.642 8
0960 pf 38 0.315 0.630 0.704 6
0960 pf 39 1.216 -1.020 1.587 4
0960 pf 40 -0.111 -1.152 1.157 2
0960 pf 41 2.627 0.584 2.691 5
0960 pf 42 -1.216 0.226 1.237 8
0960 pf 43 0.207 0.629 0.662 6
0960 pf 44 0.202 -0.176 0.268 4
0960 pf 45 -0.382 -0.131 0.404 1
0960 pf 46 0.233 -0.643 0.684 3
0960 pf 47 1.067 1.135 1.558 6
0960 pf 48 -0.530 -0.316 0.617 1
0960 pf 49 0.712 -0.960 1.195 3
0960 pf 50 0.985 0.254 1.017 5
0984 em 00 -0.031 -0.067 0.074 2
0984 cf 00 -0.200 0.263 0.330 7
0984 pf 01 0.634 -0.859 1.067 3
0984 pf 02 -0.720 -0.145 0.734 1
0984 pf 03 -0.750 0.879 1.156 7
0984 pf 04 0.095 0.391 0.402 6
0984 pf 05 -1.167 -1.149 1.638 1
0984 pf 06 -0.767 0.687 1.030 8
0984 pf 07 0.002 0.149 0.149 6
0984 pf 08 -1.742 0.603 1.843 8
0984 pf 09 0.103 0.421 0.434 6
0984 pf 10 -0.576 -1.135 1.272 2
0984 pf 11 0.219 0.068 0.229 5
0984 pf 12 -0.404 -0.529 0.666 2
0984 pf 13 0.180 0.775 0.796 6
0984 pf 14 -0.210 -0.629 0.663 2
0984 pf 15 -0.682 -0.834 1.077 2
0984 pf 16 0.661 -0.415 0.780 4
0984 pf 17 -0.707 0.148 0.723 8
0984 pf 18 1.038 -0.407 1.115 4
0984 pf 19 0.056 -0.859 0.861 3
0984 pf 20 0.221 0.309 0.380 6
0984 pf 21 -0.544 -0.736 0.915 2
0984 pf 22 0.335 -0.429 0.545 3
0984 pf 23 0.841 -0.933 1.256 3
0984 pf 24 -0.253 1.980 1.996 7
0984 pf 25 0.164 -0.896 0.911 3
0984 pf 26 -0.341 0.754 0.827 7
0984 pf 27 -0.422 -1.372 1.435 2
0984 pf 28 0.493 1.346 1.434 6
0984 pf 29 0.041 -2.160 2.160 3
0984 pf 30 0.678 0.700 0.974 6
0984 pf 31 -0.798 -1.158 1.406 2
0984 pf 32 0.344 -0.483 0.593 3
0984 pf 33 -1.122 0.646 1.295 8
0984 pf 34 -1.086 -0.146 1.095 1
0984 pf 35 -0.532 0.364 0.645 8
0984 pf 36 -2.005 1.358 2.422 8
0984 pf 37 -0.522 -0.134 0.538 1
0984 pf 38 0.202 0.485 0.525 6
0984 pf 39 1.422 -0.520 1.515 4
0984 pf 40 -0.056 -1.142 1.143 2
0984 pf 41 2.720 0.985 2.893 5
0984 pf 42 -1.099 0.037 1.100 8
0984 pf 43 0.361 0.803 0.880 6
0984 pf 44 0.504 0.044 0.506 5
0984 pf 45 -0.262 -0.328 0.420 2
0984 pf 46 0.656 -0.488 0.817 4
0984 pf 47 0.897 1.091 1.412 6
0984 pf 48 -0.497 -0.581 0.764 2
0984 pf 49 1.025 -0.689 1.235 4
0984 pf 50 1.186 0.494 1.285 5
1008 em 00 -0.049 -0.038 0.062 1
1008 cf 00 -0.379 0.188 0.423 8
1008 pf 01 0.836 -0.605 1.032 4
1008 pf 02 -0.892 -0.107 0.899 1
1008 pf 03 -0.589 0.550 0.806 8
1008 pf 04 0.153 0.437 0.463 6
1008 pf 05 -1.152 -1.274 1.718 2
1008 pf 06 -0.616 0.366 0.717 8
1008 pf 07 0.044 0.411 0.414 6
1008 pf 08 -1.958 0.541 2.032 8
1008 pf 09 -0.075 0.427 0.434 7
1008 pf 10 -0.189 -0.971 0.989 2
1008 pf 11 -0.388 -0.118 0.406 1
1008 pf 12 -0.558 -0.642 0.851 2
1008 pf 13 0.266 0.992 1.027 6
1008 pf 14 -0.297 -0.939 0.985 2
1008 pf 15 -0.437 -0.860 0.964 2
1008 pf 16 0.384 -0.144 0.410 4
1008 pf 17 -0.736 0.134 0.748 8
1008 pf 18 0.570 -0.125 0.583 4
1008 pf 19 0.279 -0.750 0.800 3
1008 pf 20 0.003 0.275 0.275 6
1008 pf 21 -0.408 -0.572 0.703 2
1008 pf 22 0.379 -0.037 0.381 4
1008 pf 23 0.867 -0.580 1.043 4
1008 pf 24 -0.339 1.917 1.947 7
1008 pf 25 0.294 -1.108 1.146 3
1008 pf 26 -0.113 1.289 1.294 7
1008 pf 27 -0.340 -1.422 1.462 2
1008 pf 28 0.228 1.365 1.384 6
1008 pf 29 0.116 -1.634 1.638 3
1008 pf 30 0.323 0.814 0.876 6
1008 pf 31 -0.745 -1.263 1.467 2
1008 pf 32 0.632 -0.533 0.827 4
1008 pf 33 -1.633 0.510 1.711 8
1008 pf 34 -0.526 0.072 0.531 8
1008 pf 35 -0.761 0.472 0.896 8
1008 pf 36 -2.150 1.032 2.385 8
1008 pf 37 -0.286 -0.486 0.564 2
1008 pf 38 -0.023 0.512 0.513 7
1008 pf 39 1.493 -0.280 1.519 4
1008 pf 40 -0.112 -1.060 1.066 2
1008 pf 41 2.480 1.266 2.784 5
1008 pf 42 -0.754 -0.101 0.761 1
1008 pf 43 0.329 0.701 0.774 6
1008 pf 44 0.853 0.309 0.907 5
1008 pf 45 -0.034 -0.473 0.474 2
1008 pf 46 0.805 -0.207 0.831 4
1008 pf 47 0.692 1.224 1.406 6
1008 pf 48 -0.680 -1.016 1.223 2
1008 pf 49 1.045 -0.625 1.218 4
1008 pf 50 0.868 0.186 0.888 5
1032 em 00 -0.101 -0.044 0.111 1
1032 cf 00 -0.580 0.107 0.589 8
1032 pf 01 0.981 -0.428 1.071 4
1032 pf 02 -0.793 -0.174 0.812 1
1032 pf 03 -0.446 0.077 0.452 8
1032 pf 04 0.198 0.298 0.358 6
1032 pf 05 -1.259 -1.152 1.706 1
1032 pf 06 -0.704 -0.214 0.736 1
1032 pf 07 -0.041 0.503 0.504 7
1032 pf 08 -2.007 0.365 2.040 8
1032 pf 09 -0.041 0.322 0.325 7
1032 pf 10 0.264 -0.936 0.972 3
1032 pf 11 -0.884 -0.375 0.960 1
1032 pf 12 -0.662 -0.810 1.046 2
1032 pf 13 0.069 0.983 0.985 6
1032 pf 14 -0.442 -1.247 1.323 2
1032 pf 15 0.006 -0.840 0.840 3
1032 pf 16 0.461 -0.305 0.552 4
1032 pf 17 -0.649 0.023 0.650 8
1032 pf 18 0.005 0.483 0.483 6
1032 pf 19 0.187 -0.681 0.706 3
1032 pf 20 0.047 0.127 0.135 6
1032 pf 21 -0.463 -0.662 0.807 2
1032 pf 22 0.213 0.206 0.297 5
1032 pf 23 0.575 -0.402 0.702 4
1032 pf 24 -0.418 1.776 1.825 7
1032 pf 25 0.176 -1.100 1.114 3
1032 pf 26 -0.035 1.280 1.281 7
1032 pf 27 -0.131 -1.665 1.671 2
1032 pf 28 -0.133 1.251 1.258 7
1032 pf 29 0.167 -1.176 1.188 3
1032 pf 30 -0.021 0.835 0.835 7
1032 pf 31 -0.540 -1.219 1.333 2
1032 pf 32 0.528 -0.414 0.671 4
1032 pf 33 -1.651 0.271 1.673 8
1032 pf 34 -0.448 0.193 0.488 8
1032 pf 35 -0.917 0.689 1.146 8
1032 pf 36 -2.106 0.932 2.303 8
1032 pf 37 0.099 -0.559 0.567 3
1032 pf 38 -0.655 0.525 0.839 8
1032 pf 39 1.641 -0.094 1.644 4
1032 pf 40 0.028 -1.097 1.097 3
1032 pf 41 2.276 1.390 2.667 5
1032 pf 42 -0.451 -0.097 0.461 1
1032 pf 43 0.330 0.663 0.741 6
1032 pf 44 0.670 0.662 0.942 5
1032 pf 45 -0.352 -0.615 0.708 2
1032 pf 46 0.692 -0.015 0.692 4
1032 pf 47 0.685 1.001 1.213 6
1032 pf 48 -0.701 -0.976 1.202 2
1032 pf 49 0.937 -0.409 1.022 4
1032 pf 50 0.502 0.264 0.568 5
1056 em 00 -0.131 -0.024 0.133 1
1056 cf 00 -0.513 -0.084 0.520 1
1056 pf 01 1.038 -0.224 1.062 4
1056 pf 02 -0.586 -0.083 0.592 1
1056 pf 03 -0.282 -0.032 0.284 1
1056 pf 04 0.142 0.182 0.230 6
1056 pf 05 -1.191 -1.142 1.650 1
1056 pf 06 -0.989 -0.678 1.199 1
1056 pf 07 -0.188 0.604 0.633 7
1056 pf 08 -1.821 0.518 1.893 8
1056 pf 09 -0.177 0.189 0.259 7
1056 pf 10 0.691 -0.863 1.106 3
1056 pf 11 -1.048 -0.474 1.151 1
1056 pf 12 -0.762 -0.659 1.008 1
1056 pf 13 0.075 0.970 0.973 6
1056 pf 14 -0.492 -1.262 1.355 2
1056 pf 15 0.106 -0.476 0.488 3
1056 pf 16 0.504 -0.436 0.666 4
1056 pf 17 -0.356 -0.140 0.383 1
1056 pf 18 -0.376 0.603 0.711 7
1056 pf 19 -0.048 -0.371 0.374 2
1056 pf 20 -0.139 0.147 0.203 7
1056 pf 21 -0.515 -0.863 1.005 2
1056 pf 22 0.444 0.164 0.473 5
1056 pf 23 0.182 -0.187 0.261 3
1056 pf 24 -0.333 1.394 1.433 7
1056 pf 25 0.269 -1.201 1.231 3
1056 pf 26 -0.125 1.452 1.457 7
1056 pf 27 0.165 -1.525 1.534 3
1056 pf 28 -0.260 0.863 0.901 7
1056 pf 29 0.224 -0.728 0.762 3
1056 pf 30 -0.318 0.785 0.847 7
1056 pf 31 -0.306 -1.134 1.174 2
1056 pf 32 0.754 -0.016 0.754 4
1056 pf 33 -1.397 -0.046 1.398 1
1056 pf 34 -0.404 0.317 0.514 8
1056 pf 35 -1.028 0.706 1.247 8
1056 pf 36 -2.014 0.785 2.161 8
1056 pf 37 0.570 -0.634 0.853 3
1056 pf 38 -1.275 0.364 1.325 8
1056 pf 39 1.494 0.372 1.539 5
1056 pf 40 0.069 -1.352 1.354 3
1056 pf 41 1.800 1.815 2.556 6
1056 pf 42 0.094 -0.126 0.157 3
1056 pf 43 0.115 0.617 0.628 6
1056 pf 44 0.373 1.014 1.080 6
1056 pf 45 -0.437 -0.793 0.906 2
1056 pf 46 0.391 0.011 0.391 5
1056 pf 47 0.410 0.756 0.860 6
1056 pf 48 -0.548 -0.871 1.029 2
1056 pf 49 0.655 -0.108 0.664 4
1056 pf 50 0.072 0.344 0.352 6
1080 em 00 -0.072 0.009 0.072 8
1080 cf 00 -0.383 -0.148 0.411 1
1080 pf 01 0.871 -0.134 0.881 4
1080 pf 02 -0.325 -0.100 0.340 1
1080 pf 03 -0.190 -0.044 0.195 1
1080 pf 04 -0.210 0.152 0.259 8
1080 pf 05 -0.799 -1.555 1.749 2
1080 pf 06 -0.818 -0.625 1.030 1
1080 pf 07 -0.388 0.649 0.756 7
1080 pf 08 -1.565 0.216 1.579 8
1080 pf 09 -0.321 0.183 0.369 8
1080 pf 10 0.913 -0.559 1.071 4
1080 pf 11 -0.881 -0.511 1.019 1
1080 pf 12 -0.576 -0.572 0.812 1
1080 pf 13 0.337 0.806 0.874 6
1080 pf 14 -0.459 -1.170 1.257 2
1080 pf 15 -0.095 -0.196 0.218 2
1080 pf 16 0.515 -0.460 0.690 4
1080 pf 17 0.200 -0.168 0.261 4
1080 pf 18 -0.449 0.881 0.989 7
1080 pf 19 -0.100 -0.127 0.161 2
1080 pf 20 -0.318 -0.079 0.327 1
1080 pf 21 -0.399 -1.007 1.083 2
1080 pf 22 0.456 0.206 0.500 5
1080 pf 23 -0.005 -0.079 0.079 2
1080 pf 24 -0.145 1.149 1.158 7
1080 pf 25 0.390 -1.115 1.181 3
1080 pf 26 -0.392 1.488 1.539 7
1080 pf 27 0.289 -1.324 1.355 3
1080 pf 28 0.021 0.524 0.525 6
1080 pf 29 0.324 -0.668 0.742 3
1080 pf 30 -0.439 0.734 0.856 7
1080 pf 31 -0.056 -0.915 0.917 2
1080 pf 32 1.033 0.334 1.085 5
1080 pf 33 -1.043 -0.199 1.061 1
1080 pf 34 -0.008 0.401 0.401 7
1080 pf 35 -1.122 0.760 1.355 8
1080 pf 36 -1.851 0.395 1.893 8
1080 pf 37 0.951 -0.704 1.183 4
1080 pf 38 -1.157 0.059 1.159 8
1080 pf 39 1.341 0.777 1.550 5
1080 pf 40 0.329 -1.030 1.081 3
1080 pf 41 1.344 2.217 2.593 6
1080 pf 42 0.420 -0.147 0.445 4
1080 pf 43 0.227 0.831 0.861 6
1080 pf 44 0.097 1.109 1.113 6
1080 pf 45 -0.320 -0.981 1.032 2
1080 pf 46 0.004 0.011 0.012 6
1080 pf 47 0.286 0.792 0.842 6
1080 pf 48 -0.293 -0.697 0.756 2
1080 pf 49 0.397 0.219 0.453 5
1080 pf 50 0.105 0.339 0.355 6
1104 em 00 -0.012 0.042 0.044 7
1104 cf 00 -0.280 -0.050 0.285 1
1104 pf 01 0.857 -0.177 0.875 4
1104 pf 02 -0.031 -0.097 0.102 2
1104 pf 03 -0.326 0.091 0.338 8
1104 pf 04 -0.341 0.320 0.467 8
1104 pf 05 -0.469 -2.044 2.097 2
1104 pf 06 -0.170 -0.637 0.659 2
1104 pf 07 -0.279 0.646 0.704 7
1104 pf 08 -1.605 0.281 1.629 8
1104 pf 09 -0.586 0.158 0.607 8
1104 pf 10 1.171 -0.495 1.272 4
1104 pf 11 -0.818 -0.417 0.918 1
1104 pf 12 -0.354 -0.780 0.857 2
1104 pf 13 0.443 0.660 0.796 6
1104 pf 14 -0.490 -1.232 1.326 2
1104 pf 15 -0.209 0.037 0.212 8
1104 pf 16 0.571 -0.453 0.729 4
1104 pf 17 0.708 -0.403 0.814 4
1104 pf 18 -0.452 1.009 1.106 7
1104 pf 19 0.153 0.160 0.221 6
1104 pf 20 -0.274 -0.089 0.288 1
1104 pf 21 -0.079 -1.081 1.084 2
1104 pf 22 0.404 0.091 0.415 5
1104 pf 23 0.100 0.229 0.250 6
1104 pf 24 0.090 0.906 0.910 6
1104 pf 25 0.497 -0.917 1.043 3
1104 pf 26 -0.937 1.331 1.628 7
1104 pf 27 0.342 -1.038 1.092 3
1104 pf 28 0.382 0.254 0.459 5
1104 pf 29 0.534 -0.585 0.792 3
1104 pf 30 -0.800 0.890 1.197 7
1104 pf 31 -0.079 -0.689 0.693 2
1104 pf 32 1.159 0.512 1.267 5
1104 pf 33 -0.825 0.123 0.834 8
1104 pf 34 0.086 0.481 0.489 6
1104 pf 35 -0.956 0.681 1.174 8
1104 pf 36 -1.802 -0.023 1.802 1
1104 pf 37 1.212 -0.613 1.359 4
1104 pf 38 -0.931 -0.196 0.951 1
1104 pf 39 1.232 0.806 1.472 5
1104 pf 40 0.740 -0.680 1.005 4
1104 pf 41 0.536 2.613 2.667 6
1104 pf 42 0.487 -0.293 0.569 4
1104 pf 43 0.131 0.972 0.981 6
1104 pf 44 0.063 1.108 1.110 6
1104 pf 45 -0.406 -0.983 1.064 2
1104 pf 46 -0.284 0.075 0.293 8
1104 pf 47 0.101 0.782 0.789 6
1104 pf 48 0.039 -0.504 0.505 3
1104 pf 49 0.209 0.497 0.539 6
1104 pf 50 0.292 0.282 0.406 5
